timestamp,open,high,low,close,volume
2025-01-13 16:00:00,417.1700,418.0000,416.4600,417.5950,8727428
2025-01-13 15:55:00,417.1500,417.6300,416.9800,417.2300,623500
2025-01-13 15:50:00,416.5900,417.4300,416.5900,417.1700,266775
2025-01-13 15:45:00,416.5836,416.7100,416.4600,416.5500,146583
2025-01-13 15:40:00,416.2600,416.7588,416.2064,416.5860,140948
2025-01-13 15:35:00,416.3100,416.7300,416.0000,416.2252,173786
2025-01-13 15:30:00,416.1600,416.4871,415.9600,416.3100,126127
2025-01-13 15:25:00,416.1500,416.3400,416.0620,416.1400,124320
2025-01-13 15:20:00,416.8650,416.9000,416.0557,416.1500,120898
2025-01-13 15:15:00,416.5500,416.9100,416.4100,416.8700,87776
2025-01-13 15:10:00,416.6699,416.7200,416.4300,416.6000,79660
2025-01-13 15:05:00,416.6100,416.9200,416.6000,416.6800,87966
2025-01-13 15:00:00,416.8150,416.8400,416.4400,416.6300,118386
2025-01-13 14:55:00,416.3500,417.0300,416.3500,416.8100,108306
2025-01-13 14:50:00,415.9050,416.4000,415.8300,416.3900,143052
2025-01-13 14:45:00,416.9200,416.9200,415.7900,415.9000,92994
2025-01-13 14:40:00,416.4500,417.0500,416.3650,416.8801,102088
2025-01-13 14:35:00,416.1750,416.5200,415.8000,416.4100,84251
2025-01-13 14:30:00,416.0300,416.3835,415.9501,416.2500,173844
2025-01-13 14:25:00,415.3000,416.0900,415.1419,416.0700,144625
2025-01-13 14:20:00,414.8000,415.4200,414.6000,415.2500,97312
2025-01-13 14:15:00,414.7540,415.0200,414.6450,414.7700,75176
2025-01-13 14:10:00,414.8989,415.3012,414.7418,414.7418,77974
2025-01-13 14:05:00,414.9350,415.2100,414.7200,414.8900,88045
2025-01-13 14:00:00,414.9000,415.2500,414.6900,414.9200,94330
2025-01-13 13:55:00,414.4200,415.1500,414.3700,414.9800,111669
2025-01-13 13:50:00,414.5900,414.9074,414.3150,414.4550,86892
2025-01-13 13:45:00,414.1200,414.9899,414.0700,414.6450,108422
2025-01-13 13:40:00,414.7000,414.7099,414.1201,414.1900,93577
2025-01-13 13:35:00,414.9800,415.0600,414.4100,414.7300,85494
2025-01-13 13:30:00,415.0850,415.3400,414.6301,415.0150,83373
2025-01-13 13:25:00,414.6200,415.0000,414.5000,415.0000,76851
2025-01-13 13:20:00,414.9400,414.9500,414.3800,414.5600,82092
2025-01-13 13:15:00,415.3200,415.7000,414.9900,414.9900,77894
2025-01-13 13:10:00,415.2000,415.3700,414.9870,415.3640,52693
2025-01-13 13:05:00,415.1700,415.3599,414.9100,415.1700,65812
2025-01-13 13:00:00,415.4687,415.5928,415.1400,415.2000,55839
2025-01-13 12:55:00,414.8200,415.6300,414.7200,415.5000,94341
2025-01-13 12:50:00,414.2600,415.0000,414.2600,414.8150,83183
2025-01-13 12:45:00,414.0750,414.4100,413.9900,414.2500,82673
2025-01-13 12:40:00,413.9700,414.2500,413.8600,414.0700,61555
2025-01-13 12:35:00,414.5932,414.6600,413.9700,414.0250,71367
2025-01-13 12:30:00,414.2250,414.7000,414.0000,414.6100,162027
2025-01-13 12:25:00,414.2664,414.6004,414.1550,414.2250,70288
2025-01-13 12:20:00,414.1200,414.5600,414.0100,414.2950,98583
2025-01-13 12:15:00,414.1700,414.6293,414.0055,414.1850,89371
2025-01-13 12:10:00,413.5850,414.3900,413.5200,414.2150,137020
2025-01-13 12:05:00,413.0300,413.6800,413.0101,413.6400,96194
2025-01-13 12:00:00,412.8000,413.3800,412.5658,413.0700,136387
2025-01-13 11:55:00,413.5600,413.6100,412.2900,412.7687,237150
2025-01-13 11:50:00,414.0250,414.1000,413.5800,413.6000,90329
2025-01-13 11:45:00,414.2800,414.3577,413.8400,414.0268,150355
2025-01-13 11:40:00,413.6200,414.5000,413.6200,414.2800,105383
2025-01-13 11:35:00,413.5600,414.2300,413.3700,413.5562,128741
2025-01-13 11:30:00,413.4400,413.8800,413.4300,413.5600,113241
2025-01-13 11:25:00,413.3900,413.8500,413.3300,413.5000,157648
2025-01-13 11:20:00,413.8000,413.9250,413.3010,413.3400,142485
2025-01-13 11:15:00,414.0500,414.3000,413.7101,413.8000,101903
2025-01-13 11:10:00,413.8950,414.4100,413.8950,414.1250,117467
2025-01-13 11:05:00,414.4500,414.4900,413.5101,413.9300,172164
2025-01-13 11:00:00,414.6500,415.0072,414.4100,414.4500,131344
2025-01-13 10:55:00,415.1300,415.3291,414.4100,414.6600,126041
2025-01-13 10:50:00,415.9562,416.0199,415.0525,415.1400,72839
2025-01-13 10:45:00,415.8100,416.1200,415.6400,415.9100,140926
2025-01-13 10:40:00,415.5850,415.9699,415.2200,415.8100,110047
2025-01-13 10:35:00,414.5100,415.8250,414.4101,415.5850,141152
2025-01-13 10:30:00,414.3350,415.4098,414.2200,414.4650,1297705
2025-01-13 10:25:00,414.3262,414.4700,413.9087,414.3350,138843
2025-01-13 10:20:00,414.4500,414.8800,414.1555,414.2800,142493
2025-01-13 10:15:00,414.4900,414.6450,413.8300,414.4600,231375
2025-01-13 10:10:00,415.1800,415.2800,414.4200,414.4501,129625
2025-01-13 10:05:00,415.2500,416.2000,415.1200,415.1520,167162
2025-01-13 10:00:00,415.0250,415.5000,414.2900,415.1850,157421
2025-01-13 09:55:00,415.2650,415.8706,414.9100,415.0195,156215
2025-01-13 09:50:00,414.4400,415.6374,414.0307,415.3400,271027
2025-01-13 09:45:00,416.1500,416.3200,414.1001,414.4000,300655
2025-01-13 09:40:00,416.7100,416.8700,415.1000,416.1500,300406
2025-01-13 09:35:00,417.1243,418.5000,416.6300,416.6300,319293
2025-01-13 09:30:00,415.2350,417.7000,415.0000,417.1700,695911
2025-01-13 09:25:00,416.5000,417.0000,414.6703,415.1000,34683
2025-01-13 09:20:00,417.0000,417.0000,416.0000,416.6200,4687
2025-01-13 09:15:00,416.0300,421.5350,415.8200,416.5400,6362
2025-01-13 09:10:00,416.2300,416.2800,415.5900,416.2200,4896
2025-01-13 09:05:00,416.2600,416.5100,415.6900,416.2300,3405
2025-01-13 09:00:00,416.3900,416.5500,415.6500,416.2000,8822
2025-01-13 08:55:00,416.3900,416.7700,416.2000,416.2950,2573
2025-01-13 08:50:00,416.5850,416.9900,416.2500,416.7200,3309
2025-01-13 08:45:00,416.5450,416.9900,416.3600,416.6000,2643
2025-01-13 08:40:00,416.7150,417.0000,416.4450,416.5650,1326
2025-01-13 08:35:00,416.7350,417.0600,416.1900,416.7250,3916
2025-01-13 08:30:00,416.5000,417.1000,416.0600,416.4786,3340
2025-01-13 08:25:00,417.2300,417.2300,416.0500,416.4350,9140
2025-01-13 08:20:00,416.8600,417.3700,416.5000,417.1900,2797
2025-01-13 08:15:00,417.0200,417.1725,416.5000,416.8050,1875
2025-01-13 08:10:00,416.6900,417.3300,416.0800,417.1500,7931
2025-01-13 08:05:00,416.7400,418.9500,416.5500,416.7945,1801
2025-01-13 08:00:00,415.9050,418.9500,413.5945,416.7000,34111
2025-01-13 07:55:00,417.1200,417.5000,416.9700,417.0900,2473
2025-01-13 07:50:00,416.9500,417.5000,416.9000,417.2400,2637
2025-01-13 07:45:00,416.8300,416.9900,416.7800,416.8200,1739
2025-01-13 07:40:00,416.6800,416.8800,416.5900,416.7500,996
2025-01-13 07:35:00,416.2500,416.6900,416.2400,416.5800,1668
2025-01-13 07:30:00,416.4700,416.4700,416.0600,416.2500,651
2025-01-13 07:25:00,416.5900,416.8900,416.3500,416.4500,1673
2025-01-13 07:20:00,415.9800,416.7000,415.8200,416.3700,6884
2025-01-13 07:15:00,415.7000,415.9900,415.2900,415.9900,2019
2025-01-13 07:10:00,415.6100,416.0000,415.5200,415.7900,1173
2025-01-13 07:05:00,415.6800,415.8800,415.5200,415.6500,2543
2025-01-13 07:00:00,415.3400,416.1100,415.2000,415.6800,8404
2025-01-13 06:55:00,415.6200,415.6200,415.2300,415.2300,738
2025-01-13 06:50:00,415.4500,415.6200,415.3500,415.6200,615
2025-01-13 06:45:00,415.2400,415.4900,415.2300,415.4900,783
2025-01-13 06:40:00,415.4000,415.5200,415.1200,415.2300,470
2025-01-13 06:35:00,415.2600,415.5300,415.2000,415.4400,1962
2025-01-13 06:30:00,415.5300,415.6200,415.1600,415.2100,1301
2025-01-13 06:25:00,415.5300,415.6200,415.4600,415.6200,1850
2025-01-13 06:20:00,415.5300,415.6100,415.4800,415.5100,1084
2025-01-13 06:15:00,415.4900,415.7000,415.4400,415.4700,3074
2025-01-13 06:10:00,415.3600,415.5000,415.2500,415.4400,1963
2025-01-13 06:05:00,415.5100,415.5900,415.3500,415.3600,478
2025-01-13 06:00:00,415.2800,415.6500,415.2500,415.3700,792
2025-01-13 05:55:00,415.3000,415.3700,415.2500,415.3600,336
2025-01-13 05:50:00,415.5000,415.6000,415.3300,415.3800,394
2025-01-13 05:45:00,415.4700,415.7000,415.3900,415.5400,815
2025-01-13 05:40:00,415.6300,415.7300,415.4100,415.5000,2403
2025-01-13 05:35:00,415.6800,415.8100,415.2100,415.6200,4250
2025-01-13 05:30:00,415.8000,415.9000,415.6200,415.8100,1824
2025-01-13 05:25:00,415.1000,415.9000,415.0200,415.6700,2461
2025-01-13 05:20:00,415.1200,415.4900,415.0000,415.1400,1003
2025-01-13 05:15:00,415.4600,415.5000,415.0100,415.0100,2167
2025-01-13 05:10:00,415.0700,415.5000,415.0600,415.4600,1664
2025-01-13 05:05:00,414.5800,415.1500,414.5500,415.1500,2593
2025-01-13 05:00:00,414.5400,414.6000,414.3600,414.6000,1607
2025-01-13 04:55:00,414.2200,414.5800,414.1600,414.4300,2510
2025-01-13 04:50:00,414.3000,414.4200,414.2100,414.2800,694
2025-01-13 04:45:00,414.2800,414.4300,414.1700,414.3000,686
2025-01-13 04:40:00,414.2700,414.4200,414.0100,414.2900,1168
2025-01-13 04:35:00,413.8400,414.4100,413.8400,414.2700,1486
2025-01-13 04:30:00,414.3900,414.3900,413.6000,413.7000,4159
2025-01-13 04:25:00,414.4800,414.6000,414.3200,414.4200,3269
2025-01-13 04:20:00,414.4200,414.9100,414.4000,414.4400,2631
2025-01-13 04:15:00,414.7200,414.9100,414.3200,414.4400,4807
2025-01-13 04:10:00,414.7200,414.9400,414.5000,414.7200,1721
2025-01-13 04:05:00,414.5700,415.2100,414.3600,415.0000,5020
2025-01-13 04:00:00,417.0000,417.5000,413.8200,414.5400,12966
2025-01-10 19:55:00,419.2500,419.4700,419.0600,419.4700,2377
2025-01-10 19:50:00,419.1900,419.3033,419.0000,419.1250,752
2025-01-10 19:45:00,419.0600,419.4000,419.0600,419.2200,34
2025-01-10 19:40:00,419.1000,419.4000,418.8700,419.0200,1802
2025-01-10 19:35:00,418.9050,419.1000,418.8100,419.0000,486
2025-01-10 19:30:00,418.9900,419.0000,418.9000,418.9600,426
2025-01-10 19:25:00,418.9500,419.0000,418.9000,418.9000,101
2025-01-10 19:20:00,418.9000,419.0000,418.8000,418.9500,70
2025-01-10 19:15:00,418.8800,419.0000,418.8000,418.9000,80
2025-01-10 19:10:00,418.8600,419.0000,418.7400,418.9000,263
2025-01-10 19:05:00,418.8250,419.0000,418.8000,418.9500,71
2025-01-10 19:00:00,418.8250,419.0000,418.6500,418.8300,194
2025-01-10 18:55:00,418.8250,419.0000,418.8000,418.9400,255
2025-01-10 18:50:00,418.8200,419.0000,418.6200,418.8200,197
2025-01-10 18:45:00,419.2000,419.2000,418.7750,418.8100,2236
2025-01-10 18:40:00,418.8000,419.0000,418.6200,419.0000,1551
2025-01-10 18:35:00,418.9300,418.9300,418.7400,418.8200,530
2025-01-10 18:30:00,393.3481,425.0326,390.1102,418.7450,540
2025-01-10 18:25:00,418.6600,418.8200,390.1102,418.7700,1168
2025-01-10 18:20:00,418.7900,418.8200,414.4575,414.4575,337
2025-01-10 18:15:00,418.8000,418.8900,418.7500,418.7850,847
2025-01-10 18:10:00,418.8000,418.8900,418.7800,418.8200,264
2025-01-10 18:05:00,418.8350,418.9200,418.7500,418.8000,214
2025-01-10 18:00:00,418.9100,418.9500,418.7500,418.8350,53058
2025-01-10 17:55:00,418.9700,419.1700,418.8350,418.9200,1106
2025-01-10 17:50:00,419.3200,419.3200,418.9300,418.9800,405
2025-01-10 17:45:00,419.3300,419.3300,418.9300,419.1250,147
2025-01-10 17:40:00,419.1500,419.3300,418.9300,419.1300,1728
2025-01-10 17:35:00,419.1800,419.3400,418.9800,419.1500,1833
2025-01-10 17:30:00,419.1945,419.3500,418.9800,419.0300,143
2025-01-10 17:25:00,419.1700,419.3600,418.9800,419.0900,226
2025-01-10 17:20:00,419.0500,419.3399,418.9800,419.1700,1400
2025-01-10 17:15:00,419.1800,419.3900,418.9800,419.0500,521
2025-01-10 17:10:00,419.0200,419.3900,418.9800,419.1850,248
2025-01-10 17:05:00,419.2000,419.4000,418.9800,419.1900,1399
2025-01-10 17:00:00,418.8250,419.3900,418.7501,419.1800,232238
2025-01-10 16:55:00,418.8700,418.9800,418.7500,418.9000,1423
2025-01-10 16:50:00,418.9100,419.1500,418.7500,418.8900,27931
2025-01-10 16:45:00,418.9500,418.9900,418.7500,418.9700,1027
2025-01-10 16:40:00,418.8700,418.9900,418.7501,418.9700,16637
2025-01-10 16:35:00,418.9000,418.9900,418.7500,418.8700,1584
2025-01-10 16:30:00,418.7600,419.1000,418.7501,418.7800,439
2025-01-10 16:25:00,418.8900,419.1500,418.7500,419.0000,1299
2025-01-10 16:20:00,419.2750,419.3000,418.7500,419.0150,2643
2025-01-10 16:15:00,418.9500,419.4000,418.9500,419.3000,11922
2025-01-10 16:10:00,418.9500,419.3000,418.5000,419.2000,811
2025-01-10 16:05:00,419.1300,419.3250,418.5122,418.9500,195806
2025-01-10 16:00:00,418.9100,419.5000,418.5800,418.9500,9953613
2025-01-10 15:55:00,420.2800,420.2800,418.8000,418.9100,990401
2025-01-10 15:50:00,419.9200,420.4350,419.4400,420.3000,329649
2025-01-10 15:45:00,420.1800,420.2600,419.8800,419.9892,122631
2025-01-10 15:40:00,420.3300,420.3500,419.7100,420.2200,132166
2025-01-10 15:35:00,419.9500,420.7500,419.9300,420.3050,116114
2025-01-10 15:30:00,420.2500,420.3900,419.7100,419.9900,143887
2025-01-10 15:25:00,420.3450,420.5100,420.0800,420.1600,121467
2025-01-10 15:20:00,420.4100,420.5950,420.2300,420.3811,116348
2025-01-10 15:15:00,420.3500,420.6100,420.1100,420.3300,115137
2025-01-10 15:10:00,420.9700,421.1889,420.1901,420.3800,82039
2025-01-10 15:05:00,421.1500,421.7300,420.9400,420.9700,80563
2025-01-10 15:00:00,421.0800,421.3300,420.6000,421.2600,91882
2025-01-10 14:55:00,421.0655,421.5500,420.9000,421.1500,98768
2025-01-10 14:50:00,420.4100,421.0350,420.3700,421.0300,68502
2025-01-10 14:45:00,421.0500,421.2400,420.4101,420.5600,89031
2025-01-10 14:40:00,421.2300,421.4000,420.6900,421.0050,108748
2025-01-10 14:35:00,420.9800,421.3000,420.8000,421.1900,71463
2025-01-10 14:30:00,421.7400,421.7400,420.9800,420.9858,113520
2025-01-10 14:25:00,421.1310,421.8800,421.1200,421.6700,74613
2025-01-10 14:20:00,421.4200,421.5000,420.7500,421.0900,104431
2025-01-10 14:15:00,421.3350,421.8228,421.2500,421.4700,73241
2025-01-10 14:10:00,421.4500,421.7700,421.1100,421.3600,91662
2025-01-10 14:05:00,422.5800,422.5800,421.5010,421.5600,116285
2025-01-10 14:00:00,423.1200,423.2400,422.4500,422.5200,158214
2025-01-10 13:55:00,422.3200,423.3200,422.3200,423.1200,119491
2025-01-10 13:50:00,422.6850,422.6850,421.8688,422.3250,79569
2025-01-10 13:45:00,422.6400,422.7300,421.9776,422.6950,62354
2025-01-10 13:40:00,422.4700,422.9500,422.3900,422.6050,97221
2025-01-10 13:35:00,422.4900,422.9400,422.3000,422.6500,79105
2025-01-10 13:30:00,422.2100,422.6900,421.7500,422.5450,127442
2025-01-10 13:25:00,422.3399,422.7500,421.9000,422.0600,163803
2025-01-10 13:20:00,420.9776,422.4700,420.9400,422.3231,143579
2025-01-10 13:15:00,420.6500,421.0000,420.4700,420.9201,80247
2025-01-10 13:10:00,420.6900,420.9400,420.4301,420.5800,90300
2025-01-10 13:05:00,419.7200,420.6950,419.5700,420.6150,90930
2025-01-10 13:00:00,419.8400,420.0000,419.3200,419.7300,86684
2025-01-10 12:55:00,420.1700,420.3000,419.7500,419.8400,91272
2025-01-10 12:50:00,419.9750,420.2000,419.7400,420.1702,85469
2025-01-10 12:45:00,420.0900,420.3900,419.8500,419.9750,153054
2025-01-10 12:40:00,419.2700,420.1500,419.2000,420.1200,160939
2025-01-10 12:35:00,418.7500,419.4500,418.5500,419.2900,100264
2025-01-10 12:30:00,418.3200,418.7350,418.1400,418.7300,98775
2025-01-10 12:25:00,417.4900,418.3730,417.4900,418.3200,145259
2025-01-10 12:20:00,417.7700,417.8500,417.2200,417.4101,97908
2025-01-10 12:15:00,417.1600,417.8500,417.1600,417.7050,97554
2025-01-10 12:10:00,416.9000,417.3000,416.7500,417.1550,88115
2025-01-10 12:05:00,416.3400,416.9899,416.2400,416.8999,80662
2025-01-10 12:00:00,416.5500,416.6500,416.1500,416.2500,109056
2025-01-10 11:55:00,417.6500,417.6500,416.3800,416.5300,154215
2025-01-10 11:50:00,417.4050,417.9495,417.4050,417.6500,113778
2025-01-10 11:45:00,418.0100,418.3200,417.3000,417.3400,116668
2025-01-10 11:40:00,416.9100,418.0800,416.9100,418.0750,121351
2025-01-10 11:35:00,417.2900,417.4100,416.4800,416.8800,144411
2025-01-10 11:30:00,417.5400,417.8740,417.0900,417.3000,116543
2025-01-10 11:25:00,417.7800,417.9500,417.2400,417.5400,131996
2025-01-10 11:20:00,416.8350,417.9200,416.8350,417.7800,159267
2025-01-10 11:15:00,416.2100,417.2000,416.2100,416.8250,124867
2025-01-10 11:10:00,416.9450,417.0800,416.1201,416.2500,144389
2025-01-10 11:05:00,417.3000,417.3700,416.5550,417.0000,157044
2025-01-10 11:00:00,418.0300,418.2500,416.9200,417.3125,187483
2025-01-10 10:55:00,419.0000,419.0100,417.8992,417.9600,135524
2025-01-10 10:50:00,419.6100,419.7900,418.2600,418.9500,190770
2025-01-10 10:45:00,419.0800,419.8899,415.0300,419.6400,273726
2025-01-10 10:40:00,418.0000,419.1200,417.9000,418.9700,261861
2025-01-10 10:35:00,417.5600,418.5150,417.3950,418.1700,227719
2025-01-10 10:30:00,417.8650,418.2350,417.1350,417.6350,311155
2025-01-10 10:25:00,416.5300,417.9700,416.4100,417.8650,246114
2025-01-10 10:20:00,415.9150,416.8800,415.7250,416.5500,334854
2025-01-10 10:15:00,415.6600,416.3400,415.5800,415.9200,330205
2025-01-10 10:10:00,415.7200,415.9800,415.0200,415.6594,383987
2025-01-10 10:05:00,417.3400,417.4800,415.3000,415.7900,460760
2025-01-10 10:00:00,419.7300,419.7300,417.1800,417.2500,425024
2025-01-10 09:55:00,419.2600,419.7650,418.6800,419.6900,250201
2025-01-10 09:50:00,419.1000,419.6900,418.8900,419.2600,281266
2025-01-10 09:45:00,420.8050,420.9600,418.6300,419.1000,335540
2025-01-10 09:40:00,420.8200,421.3187,419.7500,420.8000,377999
2025-01-10 09:35:00,421.7600,422.2300,420.4000,420.7400,326882
2025-01-10 09:30:00,424.6300,424.7100,421.2500,421.8200,877619
2025-01-10 09:25:00,422.2000,424.9810,421.4500,424.5600,21154
2025-01-10 09:20:00,422.1200,422.4200,421.4500,422.3600,10114
2025-01-10 09:15:00,422.2200,424.1970,422.0600,422.2200,20979
2025-01-10 09:10:00,422.2500,422.5000,422.0000,422.2600,4442
2025-01-10 09:05:00,422.1700,424.5600,421.6600,422.2850,39385
2025-01-10 09:00:00,421.1800,422.4300,420.7600,422.4300,9483
2025-01-10 08:55:00,421.2300,421.6100,420.8500,421.0500,5076
2025-01-10 08:50:00,421.2500,421.5100,420.5347,421.4600,9999
2025-01-10 08:45:00,421.5700,422.0000,420.8000,421.3200,9912
2025-01-10 08:40:00,421.0500,422.0000,421.0200,421.5000,4150
2025-01-10 08:35:00,420.4700,422.0000,420.3100,421.1800,15116
2025-01-10 08:30:00,424.3000,424.3000,420.3000,420.3001,21450
2025-01-10 08:25:00,424.2500,424.3400,424.0160,424.3000,2554
2025-01-10 08:20:00,424.5900,424.7500,424.0084,424.1500,1288
2025-01-10 08:15:00,424.7100,424.8300,424.3000,424.5500,1826
2025-01-10 08:10:00,424.8100,425.0100,424.6000,424.7800,2122
2025-01-10 08:05:00,424.5100,425.0100,424.3000,424.7200,3186
2025-01-10 08:00:00,423.6897,424.8000,422.8912,424.5600,14872
2025-01-10 07:55:00,424.1100,424.1500,424.0500,424.0800,1752
2025-01-10 07:50:00,424.1600,424.2100,424.0000,424.1000,529
2025-01-10 07:45:00,424.0500,424.1700,424.0000,424.1100,2035
2025-01-10 07:40:00,424.1700,424.1700,424.0300,424.0500,873
2025-01-10 07:35:00,424.2000,424.2700,424.1300,424.1500,478
2025-01-10 07:30:00,424.0900,424.2200,424.0600,424.1400,1135
2025-01-10 07:25:00,424.2100,424.2200,424.0000,424.0200,617
2025-01-10 07:20:00,424.0600,424.2500,424.0100,424.2100,258
2025-01-10 07:15:00,423.9500,424.1800,423.8500,424.1500,1312
2025-01-10 07:10:00,424.2900,424.2900,423.6500,423.8300,4286
2025-01-10 07:05:00,424.3600,424.4900,423.6200,424.4000,7257
2025-01-10 07:00:00,424.2600,424.7300,424.2500,424.4600,2446
2025-01-10 06:55:00,424.3200,424.4000,424.2500,424.4000,1935
2025-01-10 06:50:00,424.5700,424.5800,424.2600,424.2600,1005
2025-01-10 06:45:00,424.3900,424.6000,424.3900,424.5900,642
2025-01-10 06:40:00,424.6400,424.6400,424.5000,424.5400,64
2025-01-10 06:35:00,424.5000,424.6500,424.5000,424.6400,452
2025-01-10 06:30:00,424.3600,424.6200,424.3600,424.5000,1938
2025-01-10 06:25:00,424.4900,424.6000,424.3500,424.5000,52
2025-01-10 06:20:00,424.5000,424.6500,424.3600,424.5000,232
2025-01-10 06:15:00,424.5300,424.6900,424.4000,424.5700,219
2025-01-10 06:10:00,424.2800,424.7600,424.2800,424.5300,758
2025-01-10 06:05:00,424.0700,424.2900,424.0400,424.2800,1381
2025-01-10 06:00:00,424.1000,424.1500,424.0000,424.0700,383
2025-01-10 05:55:00,424.0200,424.1600,424.0000,424.1000,139
2025-01-10 05:50:00,424.0600,424.0600,423.9800,423.9800,86
2025-01-10 05:45:00,424.0000,424.0800,423.8300,423.9200,1867
2025-01-10 05:40:00,423.8000,424.0000,423.8000,423.9000,634
2025-01-10 05:35:00,423.7300,423.9600,423.7000,423.9600,520
2025-01-10 05:30:00,423.9500,423.9600,423.7000,423.7200,468
2025-01-10 05:25:00,423.8100,423.9500,423.6600,423.9000,764
2025-01-10 05:20:00,423.7600,423.9000,423.7600,423.8400,439
2025-01-10 05:15:00,423.7200,423.7200,423.6200,423.6200,362
2025-01-10 05:10:00,423.5800,423.7800,423.5800,423.7800,217
2025-01-10 05:05:00,423.6200,423.6500,423.5200,423.5700,113
2025-01-10 05:00:00,423.6900,423.8000,423.5600,423.7600,117
2025-01-10 04:55:00,423.4700,423.7000,423.3600,423.6500,924
2025-01-10 04:50:00,423.3400,423.6000,423.3200,423.4700,254
2025-01-10 04:45:00,423.3700,423.5900,423.3000,423.3500,3694
2025-01-10 04:40:00,423.2300,423.6000,423.2200,423.4000,2511
2025-01-10 04:35:00,423.1900,423.2500,423.1800,423.2300,84
2025-01-10 04:30:00,423.2400,423.2500,423.1900,423.1900,845
2025-01-10 04:25:00,423.3600,423.3600,423.2200,423.2500,364
2025-01-10 04:20:00,423.2000,423.5000,423.1600,423.4000,1928
2025-01-10 04:15:00,423.3000,423.3800,423.1800,423.2000,389
2025-01-10 04:10:00,423.3500,423.3600,423.0600,423.2400,673
2025-01-10 04:05:00,423.4100,423.4100,423.0600,423.4000,433
2025-01-10 04:00:00,423.2600,425.2000,423.0700,423.3600,2356
2025-01-08 19:55:00,423.5800,423.9900,423.2000,423.5950,590
2025-01-08 19:50:00,423.9900,423.9900,423.0300,423.9400,2315
2025-01-08 19:45:00,423.5150,424.0000,423.1500,423.8000,259
2025-01-08 19:40:00,423.0200,424.0000,423.0200,423.7400,145
2025-01-08 19:35:00,423.8300,424.0000,423.0100,423.0200,1793
2025-01-08 19:30:00,424.0000,424.0000,423.5100,423.7550,449
