timestamp,open,high,low,close,volume
2025-01-13 19:05:00,193.0000,193.0000,192.9000,192.9000,8
2025-01-13 19:04:00,192.7200,192.7600,192.7100,192.7100,305
2025-01-13 19:03:00,192.7600,193.1700,192.7500,192.7500,131
2025-01-13 19:02:00,192.9600,192.9600,192.7500,192.7700,13
2025-01-13 19:01:00,193.1800,193.1900,192.8900,192.8900,460
2025-01-13 19:00:00,193.3100,193.3100,193.1850,193.1900,1542
2025-01-13 18:59:00,193.3500,193.3500,193.2800,193.2800,13
2025-01-13 18:58:00,193.2600,193.3900,193.2400,193.3150,50
2025-01-13 18:57:00,193.2812,193.5000,193.2800,193.2800,159
2025-01-13 18:56:00,193.3900,193.3900,193.3900,193.3900,32
2025-01-13 18:55:00,193.2800,193.4900,193.2800,193.4900,14
2025-01-13 18:54:00,193.3900,193.3900,193.2800,193.3900,212
2025-01-13 18:53:00,193.2801,193.3900,193.2801,193.3900,2
2025-01-13 18:52:00,193.3900,193.4100,193.3000,193.3000,118
2025-01-13 18:51:00,193.3900,193.4900,193.3900,193.4900,31
2025-01-13 18:49:00,193.4800,193.5000,193.3000,193.4800,231
2025-01-13 18:48:00,193.5000,193.5000,193.3800,193.4933,26
2025-01-13 18:46:00,193.3750,193.3750,193.3750,193.3750,6
2025-01-13 18:45:00,193.4900,193.5000,193.3701,193.5000,19
2025-01-13 18:44:00,193.5000,193.5000,193.5000,193.5000,10
2025-01-13 18:43:00,193.3550,193.5000,193.3500,193.4900,14
2025-01-13 18:42:00,193.4200,193.4200,193.4100,193.4100,7
2025-01-13 18:41:00,193.4927,193.5000,193.3550,193.5000,4
2025-01-13 18:40:00,193.2800,193.7500,193.2800,193.5000,359
2025-01-13 18:39:00,193.5000,193.7500,193.4600,193.4600,71
2025-01-13 18:38:00,193.4600,193.5000,193.4600,193.5000,28
2025-01-13 18:37:00,193.7000,193.7000,193.4500,193.5200,255
2025-01-13 18:36:00,193.6000,193.6000,193.3000,193.6000,185
2025-01-13 18:34:00,193.4900,193.5100,193.4900,193.5100,125
2025-01-13 18:33:00,193.3200,193.4999,193.3200,193.4600,561
2025-01-13 18:32:00,193.3200,193.3400,193.3200,193.3400,57
2025-01-13 18:31:00,193.3300,193.3300,193.1700,193.2500,69
2025-01-13 18:30:00,193.2499,193.3400,193.1700,193.1700,379
2025-01-13 18:29:00,193.2500,193.2500,193.0000,193.1000,39
2025-01-13 18:28:00,193.2400,193.2500,192.9000,193.2400,124
2025-01-13 18:27:00,193.2388,193.2400,193.0700,193.2399,120
2025-01-13 18:25:00,193.0650,193.2400,193.0650,193.2400,2
2025-01-13 18:23:00,193.1000,193.1100,192.9350,192.9350,101
2025-01-13 18:22:00,193.0000,193.1200,192.7000,193.1100,245
2025-01-13 18:21:00,192.8000,193.1300,192.8000,193.0012,128
2025-01-13 18:20:00,192.7579,193.1200,192.7579,193.1200,265
2025-01-13 18:19:00,193.0000,193.1200,193.0000,193.1200,19
2025-01-13 18:18:00,192.9000,193.1700,192.8000,193.1200,145
2025-01-13 18:17:00,193.2400,193.2600,192.8000,192.8000,1991
2025-01-13 18:16:00,193.1100,193.2400,193.1100,193.2381,152
2025-01-13 18:15:00,193.1300,193.1300,193.1300,193.1300,100
2025-01-13 18:14:00,193.0300,193.1300,192.9700,193.1300,414
2025-01-13 18:13:00,193.1700,193.1700,193.0100,193.1700,13
2025-01-13 18:12:00,193.1250,193.2500,193.1250,193.2500,2
2025-01-13 18:10:00,193.1100,193.1100,193.1100,193.1100,9
2025-01-13 18:09:00,193.1000,193.1700,193.1000,193.1700,106
2025-01-13 18:08:00,193.1000,193.1000,193.0000,193.0000,439
2025-01-13 18:07:00,193.0700,193.0700,193.0700,193.0700,78
2025-01-13 18:06:00,193.0900,193.1000,193.0500,193.1000,59
2025-01-13 18:05:00,193.0750,193.1000,193.0750,193.0750,102
2025-01-13 18:04:00,193.0900,193.1000,193.0600,193.0900,63
2025-01-13 18:03:00,193.0900,193.0900,193.0900,193.0900,14
2025-01-13 18:02:00,193.0700,193.0900,193.0500,193.0750,375
2025-01-13 18:01:00,193.1000,193.1000,193.0900,193.1000,201
2025-01-13 18:00:00,193.1000,193.1000,193.0000,193.0350,12
2025-01-13 17:59:00,193.0991,193.0991,193.0700,193.0700,56
2025-01-13 17:58:00,193.0700,193.1000,193.0025,193.1000,70
2025-01-13 17:57:00,193.0900,193.1000,193.0900,193.1000,29
2025-01-13 17:56:00,192.9600,193.0700,192.9600,193.0600,489
2025-01-13 17:55:00,192.9600,192.9600,192.9400,192.9400,3
2025-01-13 17:54:00,192.9650,192.9650,192.9300,192.9300,36
2025-01-13 17:53:00,192.9800,193.0000,192.9300,192.9300,354
2025-01-13 17:52:00,192.9650,192.9650,192.9300,192.9300,18
2025-01-13 17:51:00,193.0000,193.0000,193.0000,193.0000,1
2025-01-13 17:49:00,192.9100,192.9800,192.9100,192.9100,22
2025-01-13 17:48:00,192.9200,192.9999,192.9100,192.9999,56
2025-01-13 17:47:00,192.9590,192.9590,192.8200,192.9000,138
2025-01-13 17:46:00,192.9800,193.0000,192.9200,192.9200,290
2025-01-13 17:45:00,179.9950,192.9800,179.9950,192.9800,75
2025-01-13 17:44:00,192.9500,192.9750,191.5911,192.9750,772
2025-01-13 17:43:00,193.0000,193.0250,192.9487,192.9500,156
2025-01-13 17:42:00,191.5911,193.0250,191.5911,193.0250,882
2025-01-13 17:41:00,192.9999,193.0000,192.9300,192.9999,47
2025-01-13 17:40:00,192.9200,193.0000,192.9100,192.9100,7
2025-01-13 17:39:00,192.9100,193.0000,192.9100,193.0000,35
2025-01-13 17:38:00,192.9800,192.9800,192.9050,192.9050,4
2025-01-13 17:36:00,192.9900,193.0000,192.9050,193.0000,85
2025-01-13 17:35:00,192.9250,193.0000,192.9250,193.0000,13
2025-01-13 17:34:00,193.0000,193.0000,192.9250,193.0000,5
2025-01-13 17:33:00,192.9900,192.9900,192.9900,192.9900,40
2025-01-13 17:32:00,192.9050,192.9050,192.9050,192.9050,50
2025-01-13 17:31:00,192.9700,193.0000,192.9000,192.9000,301
2025-01-13 17:30:00,193.0000,193.0000,193.0000,193.0000,40
2025-01-13 17:29:00,192.8900,192.9800,192.8900,192.9000,14
2025-01-13 17:28:00,192.9800,192.9800,192.8900,192.8900,11
2025-01-13 17:27:00,192.8900,192.9700,192.8900,192.8909,110
2025-01-13 17:26:00,192.8900,192.8900,192.8900,192.8900,1
2025-01-13 17:25:00,192.9000,193.0000,192.8900,192.8900,47
2025-01-13 17:24:00,192.9100,193.0000,192.8927,192.9450,104
2025-01-13 17:23:00,192.9400,192.9500,192.9000,192.9450,50
2025-01-13 17:22:00,192.9400,192.9450,192.9000,192.9400,1115
2025-01-13 17:21:00,192.8400,192.9900,192.8400,192.9400,620
2025-01-13 17:20:00,192.8450,192.8900,192.8450,192.8900,2
2025-01-13 17:19:00,192.8000,192.8900,192.8000,192.8900,205
2025-01-13 17:18:00,192.8000,192.8900,192.7925,192.8000,232
2025-01-13 17:17:00,192.7900,192.8800,192.7500,192.7800,748
2025-01-13 17:16:00,192.8400,192.8900,192.8100,192.8900,9
2025-01-13 17:15:00,192.5650,192.8800,192.4400,192.8700,1135
2025-01-13 17:14:00,192.5900,192.5900,192.5900,192.5900,10
2025-01-13 17:13:00,192.6200,192.6200,192.6000,192.6000,3
2025-01-13 17:12:00,192.5100,192.5300,192.5100,192.5300,11
2025-01-13 17:09:00,192.6000,192.6000,192.5992,192.5992,5
2025-01-13 17:08:00,192.6000,192.6000,192.5985,192.5985,4
2025-01-13 17:07:00,192.5100,192.5100,192.5100,192.5100,14
2025-01-13 17:06:00,192.6075,192.6200,192.5000,192.6200,18
2025-01-13 17:05:00,192.5200,192.6200,192.5200,192.6200,266
2025-01-13 17:04:00,192.6200,192.6200,192.5200,192.6200,7
2025-01-13 17:03:00,192.5600,192.6000,192.5600,192.6000,48
2025-01-13 17:02:00,192.4700,192.5500,192.4700,192.5200,432
2025-01-13 17:01:00,192.4650,192.4999,192.4300,192.4999,18
2025-01-13 17:00:00,192.5000,192.5000,192.4800,192.4800,53
2025-01-13 16:59:00,192.4599,192.4600,192.4300,192.4600,358
2025-01-13 16:58:00,192.2900,192.4500,192.2900,192.4300,2429
2025-01-13 16:57:00,192.4200,192.4200,192.4000,192.4000,11
2025-01-13 16:56:00,192.4000,192.4400,192.4000,192.4400,109
2025-01-13 16:55:00,192.4400,192.4400,192.4100,192.4100,652
2025-01-13 16:54:00,192.4400,192.4600,192.4400,192.4600,273
2025-01-13 16:53:00,192.4500,192.4600,192.4450,192.4592,40
2025-01-13 16:52:00,192.4400,192.4500,192.4400,192.4500,53
2025-01-13 16:50:00,192.4500,192.4500,192.4400,192.4400,78
2025-01-13 16:49:00,192.4400,192.4800,192.4400,192.4600,340
2025-01-13 16:48:00,192.4400,192.4600,192.4400,192.4500,111
2025-01-13 16:47:00,192.4200,192.4799,192.4200,192.4500,1300
2025-01-13 16:46:00,192.3900,192.4200,192.3200,192.4200,1056
2025-01-13 16:45:00,192.4500,192.4500,192.3200,192.3400,2573
2025-01-13 16:44:00,192.4000,192.4000,192.4000,192.4000,13
2025-01-13 16:43:00,192.4000,192.5000,192.3900,192.4000,425
2025-01-13 16:42:00,192.5000,192.5200,192.4100,192.5200,262
2025-01-13 16:41:00,192.5000,192.5000,192.5000,192.5000,50
2025-01-13 16:40:00,192.4300,192.4600,192.3900,192.4100,570
2025-01-13 16:39:00,192.4500,192.5000,192.4300,192.4300,383
2025-01-13 16:38:00,192.4313,192.4900,192.3900,192.4500,98
2025-01-13 16:37:00,192.4700,192.4900,192.4200,192.4700,192
2025-01-13 16:36:00,192.4400,192.4800,192.4400,192.4450,142
2025-01-13 16:35:00,192.4200,192.4400,192.4200,192.4400,26
2025-01-13 16:34:00,192.4400,192.4900,192.4400,192.4900,555
2025-01-13 16:33:00,192.4200,192.4900,192.4200,192.4800,160
2025-01-13 16:32:00,192.3915,192.4500,192.3915,192.4200,137
2025-01-13 16:31:00,192.4400,192.4400,192.3900,192.3900,33
2025-01-13 16:30:00,192.4200,192.4200,192.4200,192.4200,25
2025-01-13 16:29:00,192.4500,192.4500,192.4400,192.4400,16
2025-01-13 16:28:00,192.4200,192.4500,192.4000,192.4200,2118
2025-01-13 16:27:00,192.4300,192.4600,192.2900,192.2900,326
2025-01-13 16:26:00,192.4000,192.4300,192.4000,192.4300,446
2025-01-13 16:25:00,192.4300,192.4300,192.2900,192.2900,12696
2025-01-13 16:24:00,192.3500,192.4400,192.3500,192.3850,523
2025-01-13 16:23:00,192.3550,192.3900,192.3235,192.3600,109
2025-01-13 16:22:00,192.3300,192.3550,192.3200,192.3200,21
2025-01-13 16:21:00,192.3900,192.3900,192.3300,192.3550,30
2025-01-13 16:20:00,192.3550,192.3600,192.3300,192.3300,22
2025-01-13 16:19:00,192.3300,192.3900,192.3300,192.3900,4
2025-01-13 16:18:00,192.3300,192.3900,192.3300,192.3900,414
2025-01-13 16:17:00,192.3700,192.3900,192.3200,192.3300,459
2025-01-13 16:16:00,192.3800,192.3800,192.3300,192.3400,44
2025-01-13 16:15:00,192.2900,192.3900,192.2900,192.3550,186
2025-01-13 16:14:00,192.3900,192.3900,192.3900,192.3900,9
2025-01-13 16:13:00,192.3800,192.3800,192.3300,192.3300,261
2025-01-13 16:12:00,192.3500,192.3500,192.3300,192.3400,123
2025-01-13 16:11:00,192.3700,192.3700,192.3550,192.3550,38
2025-01-13 16:10:00,192.3600,192.3900,192.3300,192.3700,142
2025-01-13 16:09:00,192.3899,192.3899,192.3500,192.3600,28
2025-01-13 16:08:00,192.3800,192.3800,192.3500,192.3500,41
2025-01-13 16:07:00,192.3900,192.3900,192.2900,192.3550,23920
2025-01-13 16:06:00,192.3800,192.3900,192.3200,192.3899,170
2025-01-13 16:05:00,192.2900,192.4400,192.2900,192.3800,7195
2025-01-13 16:04:00,192.3300,192.3900,192.3200,192.3216,984
2025-01-13 16:03:00,192.3200,192.4000,192.3200,192.3550,383
2025-01-13 16:02:00,192.3100,192.3900,192.2900,192.3900,26487
2025-01-13 16:01:00,192.2900,192.4499,192.2700,192.2900,498115
2025-01-13 16:00:00,192.2800,192.4700,192.1900,192.2900,3508907
2025-01-13 15:59:00,192.4400,192.4550,192.2000,192.2800,283976
2025-01-13 15:58:00,192.3800,192.4900,192.3800,192.4500,99725
2025-01-13 15:57:00,192.3600,192.4000,192.2200,192.3700,82014
2025-01-13 15:56:00,192.3900,192.4200,192.3160,192.3550,59578
2025-01-13 15:55:00,192.1200,192.4500,192.0900,192.3900,121147
2025-01-13 15:54:00,192.0000,192.1699,191.9600,192.0900,48188
2025-01-13 15:53:00,192.0900,192.1300,192.0100,192.0200,31194
2025-01-13 15:52:00,192.0200,192.1150,191.9400,192.0800,32884
2025-01-13 15:51:00,192.1400,192.1900,192.0050,192.0100,39863
2025-01-13 15:50:00,191.9600,192.2109,191.9600,192.1400,47751
2025-01-13 15:49:00,192.1000,192.1000,191.9509,191.9700,20596
2025-01-13 15:48:00,192.0600,192.1600,192.0400,192.1100,29808
2025-01-13 15:47:00,192.0800,192.1050,192.0000,192.0700,23181
2025-01-13 15:46:00,192.0800,192.1100,192.0500,192.0900,27306
2025-01-13 15:45:00,192.0750,192.1450,192.0500,192.0890,29055
2025-01-13 15:44:00,192.1100,192.1200,192.0100,192.0700,34677
2025-01-13 15:43:00,192.0500,192.1299,192.0400,192.1150,22908
2025-01-13 15:42:00,191.9100,192.0550,191.9100,192.0490,26303
2025-01-13 15:41:00,191.8600,191.8900,191.8200,191.8800,14312
2025-01-13 15:40:00,191.7900,191.9000,191.7800,191.8800,21213
2025-01-13 15:39:00,191.9609,191.9609,191.7700,191.7800,20786
2025-01-13 15:38:00,191.9700,192.0000,191.9300,191.9600,18164
2025-01-13 15:37:00,191.9200,191.9900,191.8000,191.9900,19672
2025-01-13 15:36:00,191.8400,191.9300,191.7500,191.9300,22830
2025-01-13 15:35:00,191.8700,191.8900,191.8101,191.8500,15485
2025-01-13 15:34:00,191.8900,191.9399,191.8650,191.8800,19275
2025-01-13 15:33:00,191.7750,191.9100,191.7750,191.9041,22053
2025-01-13 15:32:00,191.7500,191.8200,191.7500,191.7800,15623
2025-01-13 15:31:00,191.8200,191.8600,191.7400,191.7500,14093
2025-01-13 15:30:00,191.8400,191.8800,191.8100,191.8100,14150
2025-01-13 15:29:00,191.8900,191.8900,191.8150,191.8600,11165
2025-01-13 15:28:00,191.8200,191.9500,191.7900,191.8975,26575
2025-01-13 15:27:00,191.7400,191.8439,191.7000,191.8439,21825
2025-01-13 15:26:00,191.8000,191.8300,191.7200,191.7462,21841
2025-01-13 15:25:00,191.8600,191.9100,191.7900,191.7900,16279
2025-01-13 15:24:00,191.9200,191.9200,191.8400,191.8500,18080
2025-01-13 15:23:00,192.0200,192.0200,191.9200,191.9400,11911
2025-01-13 15:22:00,192.0400,192.0600,191.9260,192.0500,26086
2025-01-13 15:21:00,192.1200,192.1200,192.0600,192.0600,12474
2025-01-13 15:20:00,192.1400,192.1898,192.1200,192.1300,16989
2025-01-13 15:19:00,192.0500,192.1499,192.0150,192.1400,15441
2025-01-13 15:18:00,192.0000,192.0950,192.0000,192.0446,17249
2025-01-13 15:17:00,191.9972,192.0250,191.9800,191.9900,8919
2025-01-13 15:16:00,191.9700,192.0200,191.9100,191.9900,14935
2025-01-13 15:15:00,191.8500,191.9800,191.7900,191.9800,16265
2025-01-13 15:14:00,191.7300,191.8283,191.7300,191.8283,9614
2025-01-13 15:13:00,191.8200,191.8200,191.7300,191.7300,12122
2025-01-13 15:12:00,191.8300,191.8418,191.7400,191.8200,14292
2025-01-13 15:11:00,191.7500,191.8300,191.7300,191.8200,14229
2025-01-13 15:10:00,191.7800,191.7900,191.7400,191.7600,15352
2025-01-13 15:09:00,191.9400,191.9400,191.7300,191.7700,14714
2025-01-13 15:08:00,191.9800,192.0000,191.8900,191.9100,19103
2025-01-13 15:07:00,191.9900,192.0100,191.9100,191.9800,18874
2025-01-13 15:06:00,192.0100,192.1000,191.9800,191.9900,15081
2025-01-13 15:05:00,191.9700,192.0300,191.9500,192.0300,15618
2025-01-13 15:04:00,191.9600,192.0400,191.9500,191.9750,14145
2025-01-13 15:03:00,192.0400,192.0400,191.9600,191.9600,9302
2025-01-13 15:02:00,191.9800,192.0700,191.9800,192.0250,12476
2025-01-13 15:01:00,191.9100,192.0400,191.9000,191.9627,15959
2025-01-13 15:00:00,191.9900,192.0100,191.8100,191.9000,20290
2025-01-13 14:59:00,192.0500,192.0500,191.9800,192.0000,10818
2025-01-13 14:58:00,191.9400,192.0600,191.9100,192.0400,11985
2025-01-13 14:57:00,192.0100,192.0100,191.9400,191.9400,10780
2025-01-13 14:56:00,191.8407,192.0200,191.8400,192.0050,15275
2025-01-13 14:55:00,191.7600,191.8400,191.7300,191.8400,16053
2025-01-13 14:54:00,191.7100,191.7900,191.7100,191.7500,8019
2025-01-13 14:53:00,191.7000,191.7500,191.6700,191.7000,12221
2025-01-13 14:52:00,191.8050,191.8100,191.6600,191.6900,16355
2025-01-13 14:51:00,191.8100,191.8500,191.7400,191.8000,7706
2025-01-13 14:50:00,191.6800,191.8800,191.6600,191.8000,14136
2025-01-13 14:49:00,191.8300,191.8300,191.6600,191.6800,10185
2025-01-13 14:48:00,191.7500,191.8590,191.7400,191.8100,12990
2025-01-13 14:47:00,191.9400,191.9400,191.7300,191.7300,11751
2025-01-13 14:46:00,192.0500,192.0500,191.9000,191.9500,18918
2025-01-13 14:45:00,192.1100,192.1100,192.0190,192.0600,9720
2025-01-13 14:44:00,192.1103,192.1650,192.0890,192.1100,14277
2025-01-13 14:43:00,192.2200,192.2300,192.1150,192.1162,17612
2025-01-13 14:42:00,192.1650,192.2200,192.1401,192.1900,25522
2025-01-13 14:41:00,192.1300,192.1800,192.1000,192.1600,16700
2025-01-13 14:40:00,192.1300,192.1500,192.1000,192.1400,15589
2025-01-13 14:39:00,192.0850,192.1900,192.0700,192.1200,22051
2025-01-13 14:38:00,191.9900,192.0800,191.9800,192.0800,9438
2025-01-13 14:37:00,191.8699,192.0000,191.8500,191.9700,13749
2025-01-13 14:36:00,192.0100,192.0200,191.8600,191.8600,11456
2025-01-13 14:35:00,192.0000,192.0200,191.9204,192.0000,13459
2025-01-13 14:34:00,191.9800,192.0300,191.9500,192.0100,22625
2025-01-13 14:33:00,192.0500,192.1000,192.0000,192.0000,12928
2025-01-13 14:32:00,191.9816,192.0800,191.9700,192.0500,14036
2025-01-13 14:31:00,191.9700,191.9800,191.9000,191.9799,10887
2025-01-13 14:30:00,192.0400,192.0550,191.9600,191.9600,8352
2025-01-13 14:29:00,191.9500,192.0650,191.9400,192.0450,13988
2025-01-13 14:28:00,191.9282,192.0404,191.8900,191.9700,39729
2025-01-13 14:27:00,191.9400,191.9700,191.8500,191.9100,10040
2025-01-13 14:26:00,191.7700,191.9500,191.7600,191.9300,24935
2025-01-13 14:25:00,191.8000,191.8200,191.7500,191.7600,8530
2025-01-13 14:24:00,191.7624,191.8800,191.7500,191.8000,9739
2025-01-13 14:23:00,191.7500,191.8100,191.7100,191.7650,10606
2025-01-13 14:22:00,191.6300,191.7900,191.5800,191.7800,24563
2025-01-13 14:21:00,191.7000,191.7000,191.6100,191.6100,22683
2025-01-13 14:20:00,191.6600,191.7000,191.5600,191.6700,20810
2025-01-13 14:19:00,191.7900,191.8500,191.6000,191.6500,10631
2025-01-13 14:18:00,191.7300,191.8200,191.7000,191.7800,8395
2025-01-13 14:17:00,191.8174,191.8600,191.7200,191.7200,12454
2025-01-13 14:16:00,191.6700,191.8400,191.6650,191.8200,24672
2025-01-13 14:15:00,191.7700,191.7700,191.6500,191.6700,15079
2025-01-13 14:14:00,191.8700,191.8800,191.7600,191.7700,19790
2025-01-13 14:13:00,191.9100,191.9100,191.8400,191.8900,15635
2025-01-13 14:12:00,191.8300,191.9399,191.8000,191.9200,7799
2025-01-13 14:11:00,191.8355,191.8581,191.7800,191.8084,16216
2025-01-13 14:10:00,191.6000,191.8456,191.6000,191.8450,6555
2025-01-13 14:09:00,191.6100,191.6499,191.5901,191.6200,12349
2025-01-13 14:08:00,191.6200,191.6500,191.5600,191.6156,13879
2025-01-13 14:07:00,191.6500,191.6550,191.6000,191.6201,10832
2025-01-13 14:06:00,191.7600,191.7700,191.6400,191.6500,13998
2025-01-13 14:05:00,191.6691,191.8440,191.6400,191.7700,21470
2025-01-13 14:04:00,191.6300,191.6600,191.5900,191.6450,12136
2025-01-13 14:03:00,191.6100,191.6450,191.5300,191.6300,8894
2025-01-13 14:02:00,191.8600,191.8600,191.6200,191.6200,12516
2025-01-13 14:01:00,191.7840,191.8800,191.7600,191.8700,15497
2025-01-13 14:00:00,191.8041,191.8400,191.7800,191.7800,8352
2025-01-13 13:59:00,191.7400,191.8250,191.7400,191.8200,11195
2025-01-13 13:58:00,191.7000,191.7600,191.6800,191.7300,23874
2025-01-13 13:57:00,191.6200,191.7050,191.6200,191.6900,21173
2025-01-13 13:56:00,191.5900,191.6400,191.5900,191.6124,25424
2025-01-13 13:55:00,191.5400,191.6000,191.5400,191.5900,10362
2025-01-13 13:54:00,191.5650,191.6100,191.5100,191.5400,24209
2025-01-13 13:53:00,191.6400,191.6500,191.5501,191.5600,21533
2025-01-13 13:52:00,191.6380,191.7100,191.6300,191.6345,12097
2025-01-13 13:51:00,191.6100,191.6200,191.5550,191.6000,8021
2025-01-13 13:50:00,191.6600,191.6600,191.5800,191.6176,15077
2025-01-13 13:49:00,191.5000,191.7000,191.5000,191.6750,33717
2025-01-13 13:48:00,191.4800,191.5422,191.4500,191.4800,16644
2025-01-13 13:47:00,191.4700,191.5300,191.4400,191.4900,10418
2025-01-13 13:46:00,191.4200,191.5000,191.4000,191.4700,14004
2025-01-13 13:45:00,191.3600,191.4500,191.3200,191.4100,12682
2025-01-13 13:44:00,191.3100,191.3738,191.2600,191.3503,10272
2025-01-13 13:43:00,191.3300,191.3500,191.3200,191.3329,7552
2025-01-13 13:42:00,191.3600,191.3600,191.3000,191.3300,7106
2025-01-13 13:41:00,191.4200,191.4300,191.3600,191.3800,9548
2025-01-13 13:40:00,191.4700,191.4700,191.4100,191.4100,11238
2025-01-13 13:39:00,191.4000,191.4899,191.3384,191.4899,11520
2025-01-13 13:38:00,191.3200,191.3800,191.2700,191.3800,9144
2025-01-13 13:37:00,191.4300,191.4500,191.3300,191.3300,11421
2025-01-13 13:36:00,191.4500,191.4900,191.3900,191.4100,12060
2025-01-13 13:35:00,191.4500,191.4500,191.4100,191.4400,12234
2025-01-13 13:34:00,191.3900,191.4900,191.3900,191.4500,10830
2025-01-13 13:33:00,191.3600,191.3758,191.2800,191.3758,10718
2025-01-13 13:32:00,191.2600,191.3700,191.2500,191.3506,5739
2025-01-13 13:31:00,191.4300,191.4300,191.2250,191.2300,26350
2025-01-13 13:30:00,191.3700,191.5200,191.3700,191.4600,24751
2025-01-13 13:29:00,191.1900,191.4000,191.1800,191.4000,13805
2025-01-13 13:28:00,191.1200,191.2100,191.1200,191.1900,8441
2025-01-13 13:27:00,191.1800,191.2100,191.1001,191.1200,9156
2025-01-13 13:26:00,191.1700,191.1700,191.1100,191.1550,7004
2025-01-13 13:25:00,191.1500,191.2000,191.0938,191.1450,16236
2025-01-13 13:24:00,191.0450,191.1600,191.0450,191.1100,9262
2025-01-13 13:23:00,191.1000,191.1000,191.0200,191.0500,6693
2025-01-13 13:22:00,191.0750,191.1428,191.0200,191.0950,7264
2025-01-13 13:21:00,191.0800,191.1350,191.0800,191.0900,8024
2025-01-13 13:20:00,191.1750,191.1750,191.0700,191.0800,9950
2025-01-13 13:19:00,191.1200,191.1800,191.0708,191.1600,12327
2025-01-13 13:18:00,191.2596,191.2600,191.1300,191.1300,9080
2025-01-13 13:17:00,191.3400,191.3400,191.2500,191.2600,8560
2025-01-13 13:16:00,191.3200,191.3816,191.2900,191.3600,11424
2025-01-13 13:15:00,191.3300,191.3400,191.2700,191.3150,10805
2025-01-13 13:14:00,191.2800,191.3500,191.2600,191.3200,5464
2025-01-13 13:13:00,191.3700,191.3800,191.2500,191.2700,8704
